proj_ID,seq_no,time,estimate,let_date,length,winner,win_amt,num_bids,bid_spread,compiled_bids,county,month
NH 2018(575),3229,146 WORKING DAYS,2559869.25,3/7/2018,1.252,IOWA BRIDGE & CULVERT LC,2226102,10,1112999.75,"ED BELL CONSTRUCTION COMPANY | $2,669,719.61; SJ&J CONSTRUCTION LLC | $2,915,919.00; PIERCE R & B LLC | $2,400,000.03; IOWA BRIDGE & CULVERT LC | $2,226,102.00; RAGLE CONSTRUCTION INC. | $2,480,511.50; LONGVIEW BRIDGE AND ROAD LTD. | $3,339,101.75; GIBSON & ASSOCIATES INC. | $2,427,722.18; FNH CONSTRUCTION LLC | $2,489,555.92; HIGHWAY 19 CONSTRUCTION LLC | $2,321,621.40; SEMA CONSTRUCTION INC. | $2,688,043.80",ROCKWALL,3
NH 2018(632),3230,204 WORKING DAYS,5331333.8,3/7/2018,5.095,BAY LTD.,5675786.99,4,653651.28,"IOC COMPANY LLC | $6,329,438.27; HUNTER INDUSTRIES LTD. | $5,692,995.08; HAAS-ANDERSON CONSTRUCTION LTD. | $5,949,798.30; BAY LTD. | $5,675,786.99",SAN PATRICIO,3
STP 2018(620),3231,64 WORKING DAYS,1017313.87,3/7/2018,389.938,VIZCAINO L.P.,1063374.41,9,922941.84,"PAVEMENT MARKINGS INC. | $1,671,572.49; TOTAL HIGHWAY MAINTENANCE LLC | $1,986,316.25; TEXAS PANHANDLE CONSTRUCTION INC. | $1,155,663.70; VIZCAINO L.P. | $1,063,374.41; FLAT LINE INC. | $1,300,885.51; STRIPE-A-ZONE INC. | $1,586,874.85; PMI PAVEMENT MARKING INC. | $1,276,848.67; L&L COMPANY | $1,119,423.98; TRP CONSTRUCTION GROUP LLC | $1,816,544.23",ECTOR,3
C 978-2-78,3232,45 WORKING DAYS,652508.07,3/7/2018,1.588,DURWOOD GREENE CONSTRUCTION CO.,625529.3,3,62133.7,"ANGEL BROTHERS HOLDINGS CORP. | $677,405.30; FORDE CONSTRUCTION COMPANY INC. | $687,663.00; DURWOOD GREENE CONSTRUCTION CO. | $625,529.30",GALVESTON,3
NH 2018(573),3233,150 WORKING DAYS,2676224,3/7/2018,3.32,THE LANE CONSTRUCTION CORPORATION,2235382.79,5,411187.94,"JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $2,646,570.73; PEACHTREE CONSTRUCTION LTD. | $2,292,287.90; THE LANE CONSTRUCTION CORPORATION | $2,235,382.79; OLDCASTLE MATERIALS TEXAS INC. | $2,539,774.06; JAGOE-PUBLIC COMPANY | $2,274,769.22",TARRANT,3
STP 2018(586),3234,72 WORKING DAYS,1231339.01,3/7/2018,1.643,J. H. STRAIN & SONS INC.,1017875.25,6,262069.82,"CONTRACT PAVING CO. | $1,182,492.86; J. H. STRAIN & SONS INC. | $1,017,875.25; BONTKE BROTHERS CONSTRUCTION COMPANY | $1,242,961.39; RK HALL LLC | $1,279,945.07; GILVIN-TERRILL LTD. | $1,215,986.06; NOBLES ROAD CONSTRUCTION INC. | $1,151,747.33",TAYLOR,3
NH 2018(592),3235,169 WORKING DAYS,6480344.25,3/7/2018,6.355,HUNTER INDUSTRIES LTD.,4809678.64,5,1913306.65,"ANDERSON COLUMBIA CO. INC. | $6,722,985.29; DEAN WORD COMPANY LTD. | $6,156,777.31; HUNTER INDUSTRIES LTD. | $4,809,678.64; H. L. ZUMWALT CONSTRUCTION INC. | $6,161,080.21; LONE STAR PAVING COMPANY | $5,597,682.15",UVALDE,3
NH 2018(584),3236,113 WORKING DAYS,2124098,3/7/2018,0.623,NOBLES ROAD CONSTRUCTION INC.,1487306.61,4,554864.89,"CONTRACT PAVING CO. | $2,042,171.50; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $1,637,294.20; RK HALL LLC | $1,878,886.94; NOBLES ROAD CONSTRUCTION INC. | $1,487,306.61",NOLAN,3
C 182-2-38,3238,235 WORKING DAYS,5217797.75,3/7/2018,10,JAY MILLS CONTRACTING INCORPORATED,5024304.05,5,939668.4,"OLDCASTLE MATERIALS TEXAS INC. | $5,963,972.45; RAY FARIS INC. | $5,419,222.24; JAY MILLS CONTRACTING INCORPORATED | $5,024,304.05; BIG CREEK CONSTRUCTION LTD. | $5,567,195.95; KNIFE RIVER CORPORATION - SOUTH | $5,332,186.60",COMANCHE,3
C 453-2-18,3241,92 WORKING DAYS,10520730.29,3/7/2018,11.109,ALLEN BUTLER CONSTRUCTION INC.,8589407.73,4,2082607.82,"GILVIN-TERRILL LTD. | $10,672,015.55; DUININCK INC. | $8,666,814.16; J. LEE MILLIGAN INC. | $8,905,209.75; ALLEN BUTLER CONSTRUCTION INC. | $8,589,407.73",CROSBY,3
C 2552-3-63,3242,269 WORKING DAYS,3032388.7,3/7/2018,5.602,INTERNATIONAL EAGLE ENTERPRISES INC.,4497505.55,5,2701307.97,"DCI CONTRACTING INC. | $7,198,813.52; J.D. ABRAMS L.P. | $4,829,067.05; INTERNATIONAL EAGLE ENTERPRISES INC. | $4,497,505.55; LESNA CONSTRUCTION INC. | $5,024,807.27; DAN WILLIAMS COMPANY | $4,543,317.30",EL PASO,3
RMC - 632662001,4004,25 W,463799.98,3/6/2018,0.611,CORNERSTONE PAVING AND CONSTRUCTION L.L.C.,551281.48,7,281793.54,"KNIFE RIVER CORPORATION - SOUTH | $833,075.02; SMITH & COMPANY | $621,187.97; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $551,281.48; JAMES CONSTRUCTION GROUP L.L.C. | $753,078.88; ANGEL BROTHERS HOLDINGS CORP. | $777,090.36; FORDE CONSTRUCTION COMPANY INC. | $663,568.82; MAIN LANE INDUSTRIES LTD. | $605,322.22",MONTGOMERY,3
BPM - 631829001,4007,120 W,906325.5,3/6/2018,0.01,VALLEY INFRASTRUCTURE INC.,827634.4,5,640143.37,"FOREMOST PAVING INC. | $1,467,777.77; IOC COMPANY LLC | $862,927.50; VALLEY INFRASTRUCTURE INC. | $827,634.40; CHAMPION INFRASTRUCTURE LLC | $1,064,103.70; ARANDA BROTHERS CONSTRUCTION CO. INC. | $862,305.20",HIDALGO,3
RMC - 632548001,4009,365 CALENDAR DAYS,617913.9,3/6/2018,0.1,JAGOE-PUBLIC COMPANY,537053.95,3,172874.05,"PEACHTREE CONSTRUCTION LTD. | $617,711.60; THE LANE CONSTRUCTION CORPORATION | $709,928.00; JAGOE-PUBLIC COMPANY | $537,053.95",DENTON,3
BPM - 632682001,4012,30 W,307119.17,3/6/2018,1,OLDCASTLE MATERIALS TEXAS INC.,335275.5,6,231403.65,"WIDGEON CONSTRUCTION INC. | $408,858.30; OLDCASTLE MATERIALS TEXAS INC. | $335,275.50; CHAMPION INFRASTRUCTURE LLC | $485,110.00; SCR CIVIL CONSTRUCTION LLC | $566,679.15; FNH CONSTRUCTION LLC | $423,001.50; ISI CONTRACTING INC. | $352,375.00",CHAMBERS,3
RMC - 632549001,4208,365 CALENDAR DAYS,997101.6,3/7/2018,0.1,ROY JORGENSEN ASSOCIATES INC.,857456.5,7,291857.54,"WINDING ROAD CONSTRUCTION INC. | $1,149,314.04; STRIPING TECHNOLOGY L.P. | $977,983.70; ROY JORGENSEN ASSOCIATES INC. | $857,456.50; JAGOE-PUBLIC COMPANY | $1,061,075.38; ARANDA BROTHERS CONSTRUCTION CO. INC. | $1,132,559.00; O. TREVINO CONSTRUCTION LLC | $980,876.50; SILVER CREEK CONSTRUCTION INC. | $935,730.50",DENTON,3
RMC - 632221001,4209,43 W,974093.46,3/7/2018,1.548,ANGEL BROTHERS HOLDINGS CORP.,839543.27,4,127148.3,"CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $966,691.57; OLDCASTLE MATERIALS TEXAS INC. | $908,261.86; FORDE CONSTRUCTION COMPANY INC. | $919,867.52; ANGEL BROTHERS HOLDINGS CORP. | $839,543.27",CHAMBERS,3
BPM - 631834001,4212,60 W,578301.6,3/7/2018,1,INTERNATIONAL EAGLE ENTERPRISES INC.,585141,3,183428,"DAN WILLIAMS COMPANY | $723,495.00; CHAMPION INFRASTRUCTURE LLC | $768,569.00; INTERNATIONAL EAGLE ENTERPRISES INC. | $585,141.00",EL PASO,3
RMC - 631859001,4214,155 W,1316644.3,3/7/2018,0.01,STRIPING TECHNOLOGY L.P.,935508.5,6,370920.8,"PMI PAVEMENT MARKING INC. | $1,037,101.00; STRIPING TECHNOLOGY L.P. | $935,508.50; TOTAL HIGHWAY MAINTENANCE LLC | $1,163,001.31; STRIPE-A-ZONE INC. | $1,306,429.30; ROADSAFE TRAFFIC SYSTEMS INC. | $1,092,025.40; TRP CONSTRUCTION GROUP LLC | $996,864.65",PARKER,3
STP 2018(858),3001,528 WORKING DAYS,24460774.7,4/3/2018,1.169,ARANDA BROTHERS CONSTRUCTION CO. INC.,23483270.27,11,6747544.12,"HARPER BROTHERS CONSTRUCTION LLC | $26,843,867.69; JAMES CONSTRUCTION GROUP L.L.C. | $26,561,438.19; ANGEL BROTHERS HOLDINGS CORP. | $28,101,398.66; SER CONSTRUCTION PARTNERS LLC | $26,146,273.50; BALFOUR BEATTY INFRASTRUCTURE INC. | $30,230,814.39; STERLING DELAWARE HOLDING COMPANY INC. | $27,734,386.21; ZACHRY CONSTRUCTION CORPORATION | $28,270,263.65; WEBBER LLC | $26,217,045.58; ARANDA BROTHERS CONSTRUCTION CO. INC. | $23,483,270.27; SMITH & COMPANY | $26,772,344.82; J.D. ABRAMS L.P. | $25,525,743.74",MONTGOMERY,4
STP 2013(576)HES,3002,410 WORKING DAYS,17631240.15,4/3/2018,0.85,STERLING DELAWARE HOLDING COMPANY INC.,18747291.34,7,9075191.58,"A. L. HELMCAMP INC. | $27,822,482.92; RAGLE CONSTRUCTION INC. | $19,887,186.67; STERLING DELAWARE HOLDING COMPANY INC. | $18,747,291.34; ANGEL BROTHERS HOLDINGS CORP. | $20,529,403.99; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $22,300,998.28; JAMES CONSTRUCTION GROUP L.L.C. | $20,326,162.78; OLDCASTLE MATERIALS TEXAS INC. | $18,760,266.66",JEFFERSON,4
STP 2018(768)HES,3005,174 WORKING DAYS,1223957.43,4/3/2018,6.415,L.C. JORDAN & SON,1024336.5,9,1072427.5,"PIERCE R & B LLC | $1,349,999.99; SJ&J CONSTRUCTION LLC | $2,096,764.00; PROJECT ALLIED RESOURCES LLC | $1,174,638.26; L.C. JORDAN & SON | $1,024,336.50; BEAR CREEK CONTRACTING LLC | $1,258,396.18; HODGES AND SON CONSTRUCTION COMPANY INC. | $1,306,090.50; WEST TEXAS REBAR PLACERS INC. | $1,220,220.85; TTG UTILITIES LP | $1,154,320.97; FNH CONSTRUCTION LLC | $1,487,866.50",BROWN,4
C 245-2-31,3007,340 WORKING DAYS,11101486,4/3/2018,7.626,BIG CREEK CONSTRUCTION LTD.,9587787.65,14,4315383.89,"EAST TEXAS BRIDGE INC. | $11,331,648.73; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $13,903,171.54; LONGVIEW BRIDGE AND ROAD LTD. | $10,478,624.36; L. S. EQUIPMENT CO. INC. | $13,594,166.56; H. V. CAVER INC. | $11,639,302.32; SOUTH TEXAS ILLUMINATION LLC | $11,055,951.52; DREWERY CONSTRUCTION COMPANY INCORPORATED | $12,954,621.71; BIG CREEK CONSTRUCTION LTD. | $9,587,787.65; A. K. GILLIS & SONS INC. | $11,756,952.19; REYNOLDS & KAY LTD. | $11,809,299.44; OLDCASTLE MATERIALS TEXAS INC. | $12,457,807.53; D. L. LENNON INCORPORATED - CONTRACTOR | $11,716,340.52; ED BELL CONSTRUCTION COMPANY | $12,295,528.12; A. L. HELMCAMP INC. | $10,324,210.47",VAN ZANDT,4
NH 2018(735),3008,85 WORKING DAYS,2607847.72,4/3/2018,1.177,ED BELL CONSTRUCTION COMPANY,2069851.67,5,1205696.02,"SEMA CONSTRUCTION INC. | $3,275,547.69; RAGLE CONSTRUCTION INC. | $2,493,893.03; ED BELL CONSTRUCTION COMPANY | $2,069,851.67; GIBSON & ASSOCIATES INC. | $2,498,216.28; O. TREVINO CONSTRUCTION LLC | $2,094,018.15",DALLAS,4
BR 2018(777),3009,377 WORKING DAYS,7866942.87,4/3/2018,0.02,GILVIN-TERRILL LTD.,8261962,3,3288439.8,"DCI CONTRACTING INC. | $8,403,947.69; SCR CIVIL CONSTRUCTION LLC | $11,550,401.80; GILVIN-TERRILL LTD. | $8,261,962.00",DEAF SMITH,4
STP 2018(743),3010,85 WORKING DAYS,2517845.5,4/3/2018,2.81,O. TREVINO CONSTRUCTION LLC,2203011.05,9,2480275.82,"ARANDA BROTHERS CONSTRUCTION CO. INC. | $3,093,295.00; JAGOE-PUBLIC COMPANY | $4,683,286.87; RAGLE CONSTRUCTION INC. | $2,482,817.10; O. TREVINO CONSTRUCTION LLC | $2,203,011.05; WINDING ROAD CONSTRUCTION INC. | $3,049,672.86; ED BELL CONSTRUCTION COMPANY | $3,092,407.64; NEW WORLD CONTRACTING LLC | $2,600,653.00; SILVER CREEK CONSTRUCTION INC. | $2,330,108.50; SEMA CONSTRUCTION INC. | $3,683,103.70",DENTON,4
STP 2018(749),3011,300 WORKING DAYS,7562572.6,4/3/2018,11.649,HUNTER INDUSTRIES LTD.,7416527.17,7,1866356.84,"AUSTIN MATERIALS LLC | $9,282,884.01; ANGEL BROTHERS HOLDINGS CORP. | $7,995,303.97; HUNTER INDUSTRIES LTD. | $7,416,527.17; J. CARROLL WEAVER INC. | $8,352,534.78; COX COMMERCIAL CONSTRUCTION LLC | $8,526,946.85; DEAN WORD COMPANY LTD. | $8,297,570.61; BIG CREEK CONSTRUCTION LTD. | $7,595,570.80",FAYETTE,4
STP 2018(751)HES,3013,150 WORKING DAYS,3544017,4/3/2018,113.156,L.C. JORDAN & SON,3593926,7,1316598,"SJ&J CONSTRUCTION LLC | $4,910,524.00; PIERCE R & B LLC | $4,000,000.00; L.C. JORDAN & SON | $3,593,926.00; FNH CONSTRUCTION LLC | $4,282,007.00; 3LW CIVIL LLC | $4,341,478.00; ISI CONTRACTING INC. | $4,246,490.00; A. L. HELMCAMP INC. | $3,722,787.74",FREESTONE,4
BR 1602(616),3014,111 WORKING DAYS,828275.5,4/3/2018,0.075,TMES LLC,773075.76,6,329321.74,"DALRYMPLE GRAVEL AND CONTRACTING COMPANY INC. | $808,704.85; TMES LLC | $773,075.76; SB CONTRACTORS LLC | $1,077,704.26; ACME BRIDGE COMPANY INC. | $1,102,397.50; FNH CONSTRUCTION LLC | $981,547.55; HILL COUNTRY BRIDGE INC. | $789,359.14",GONZALES,4
STP 2018(769),3015,30 WORKING DAYS,114480,4/3/2018,0.104,OLD FIREHOUSE GYM LLC,153070.94,8,116887.01,"SJ&J CONSTRUCTION LLC | $263,536.00; APEX LANDSCAPE & IRRIGATION LLC | $184,259.00; OLD FIREHOUSE GYM LLC | $153,070.94; TIGHT LINE CONSTRUCTION LLC | $218,195.00; BXB GROUP INCORPORATION | $229,908.00; WEST TEXAS REBAR PLACERS INC. | $191,499.00; HARTBEAT CONSTRUCTION | $153,354.00; ED BELL CONSTRUCTION COMPANY | $269,957.95",GRAYSON,4
NH 2018(415),3016,375 WORKING DAYS,1878041.06,4/3/2018,6.473,TRAF-TEX INC.,1782760.65,3,464293.38,"FLORIDA TRAFFIC CONTROL DEVICES INC. | $2,124,296.84; SICE INC. | $2,247,054.03; TRAF-TEX INC. | $1,782,760.65",HARRIS,4
NH 2018(779),3017,465 WORKING DAYS,11759084.5,4/3/2018,7.781,ANDERSON COLUMBIA CO. INC.,11655295.26,4,4066795.54,"HUNTER INDUSTRIES LTD. | $15,722,090.80; J. CARROLL WEAVER INC. | $12,472,644.02; ANGEL BROTHERS HOLDINGS CORP. | $14,994,794.25; ANDERSON COLUMBIA CO. INC. | $11,655,295.26",LASALLE,4
STP 2018(739)HES,3018,160 WORKING DAYS,1277016.75,4/3/2018,1,DURABLE SPECIALTIES INC.,1340240,2,118909.4,"DURABLE SPECIALTIES INC. | $1,340,240.00; ED BELL CONSTRUCTION COMPANY | $1,459,149.40",DALLAS,4
NH 2018(760),3019,450 WORKING DAYS,5439246.33,4/3/2018,8.03,TRAF-TEX INC.,4844982.3,3,2145285.57,"FLORIDA TRAFFIC CONTROL DEVICES INC. | $5,749,470.18; SICE INC. | $6,990,267.87; TRAF-TEX INC. | $4,844,982.30",HARRIS,4
STP 2017(872),3020,259 WORKING DAYS,6848581.53,4/3/2018,1.915,ALLEN BUTLER CONSTRUCTION INC.,7499584.14,5,4844677.68,"JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $12,344,261.82; A. L. HELMCAMP INC. | $8,856,225.37; ALLEN BUTLER CONSTRUCTION INC. | $7,499,584.14; J. LEE MILLIGAN INC. | $10,554,667.11; DUININCK INC. | $8,382,785.01",HOCKLEY,4
STP 2018(756)HES,3022,90 WORKING DAYS,638519.02,4/3/2018,4.853,L.C. JORDAN & SON,539803,8,419585,"MAIN LANE INDUSTRIES LTD. | $731,226.00; TALBRAN ENTERPRISES LLC | $601,650.00; L.C. JORDAN & SON | $539,803.00; LONGVIEW BRIDGE AND ROAD LTD. | $624,641.00; NORMAN HIGHWAY CONSTRUCTORS INC. | $653,042.00; FNH CONSTRUCTION LLC | $607,150.00; ISI CONTRACTING INC. | $569,108.50; SJ&J CONSTRUCTION LLC | $959,388.00",LIBERTY,4
STP 2018(507),3023,144 WORKING DAYS,5826430.35,4/3/2018,10.067,JAMES CONSTRUCTION GROUP L.L.C.,5092449.92,4,1385511.9,"HUNTER INDUSTRIES LTD. | $6,477,961.82; ANGEL BROTHERS HOLDINGS CORP. | $5,321,675.22; DURWOOD GREENE CONSTRUCTION CO. | $5,321,964.35; JAMES CONSTRUCTION GROUP L.L.C. | $5,092,449.92",MATAGORDA,4
C 1717-2-22,3024,165 WORKING DAYS,4072448.6,4/3/2018,3.751,JONES BROS. DIRT & PAVING CONTRACTORS INC.,3144999.25,4,1074138.02,"FNF CONSTRUCTION INC. | $4,219,137.27; REECE ALBERT INC. | $3,356,482.89; DELHUR INDUSTRIES INC. | $4,130,843.60; JONES BROS. DIRT & PAVING CONTRACTORS INC. | $3,144,999.25",MIDLAND,4
BR 1702(567),3025,80 WORKING DAYS,372718.2,4/3/2018,0.062,FNH CONSTRUCTION LLC,376569.5,8,177765.55,"HODGES AND SON CONSTRUCTION COMPANY INC. | $466,156.50; PIERCE R & B LLC | $419,000.00; FNH CONSTRUCTION LLC | $376,569.50; COPPELL CONSTRUCTION CO. INC. | $437,366.15; EARTH BUILDERS L.P. | $455,712.50; STATELINE CONSTRUCTION LLC | $420,687.40; CDM HOLDINGS LLC | $386,637.50; JAGOE-PUBLIC COMPANY | $554,335.05",MONTAGUE,4
NH 2018(745),3026,128 WORKING DAYS,3958406.9,4/3/2018,9.11,JAGOE-PUBLIC COMPANY,3096310.69,8,2057113.26,"A. L. HELMCAMP INC. | $3,672,485.26; PEACHTREE CONSTRUCTION LTD. | $3,391,237.94; JAGOE-PUBLIC COMPANY | $3,096,310.69; OLDCASTLE MATERIALS TEXAS INC. | $3,617,785.67; LONE STAR PAVING COMPANY | $3,655,645.70; NORTHEASTERN PAVERS INC. | $3,466,358.65; THE LANE CONSTRUCTION CORPORATION | $3,102,352.49; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $5,153,423.95",PARKER,4
STP 2018(766),3027,425 WORKING DAYS,13384546.14,4/3/2018,2.157,BIG CREEK CONSTRUCTION LTD.,11487769.98,4,2670259.81,"JAMES CONSTRUCTION GROUP L.L.C. | $14,158,029.79; KNIFE RIVER CORPORATION - SOUTH | $11,980,048.86; OLDCASTLE MATERIALS TEXAS INC. | $11,993,210.17; BIG CREEK CONSTRUCTION LTD. | $11,487,769.98",MCLENNAN,4
STP 2018(744),3028,86 WORKING DAYS,4651015.75,4/3/2018,6.202,THE LANE CONSTRUCTION CORPORATION,4502728.59,10,1738731.46,"ED BELL CONSTRUCTION COMPANY | $5,194,407.69; DUININCK INC. | $6,142,750.70; LONE STAR PAVING COMPANY | $4,813,828.20; THE LANE CONSTRUCTION CORPORATION | $4,502,728.59; JAGOE-PUBLIC COMPANY | $4,919,534.25; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $6,241,460.05; NORTHEASTERN PAVERS INC. | $4,814,378.39; OLDCASTLE MATERIALS TEXAS INC. | $4,925,142.20; PEACHTREE CONSTRUCTION LTD. | $4,599,429.65; A. L. HELMCAMP INC. | $5,570,248.17",PARKER,4
BR 2008(917),3029,59 WORKING DAYS,506909,4/3/2018,0.068,STATELINE CONSTRUCTION LLC,480182.55,10,191170.45,"ISI CONTRACTING INC. | $597,533.85; DREWERY CONSTRUCTION COMPANY INCORPORATED | $646,424.00; FNH CONSTRUCTION LLC | $498,547.12; STATELINE CONSTRUCTION LLC | $480,182.55; CDM HOLDINGS LLC | $548,604.60; JOHN REED AND COMPANY LLC | $671,353.00; HODGES AND SON CONSTRUCTION COMPANY INC. | $546,371.60; PIERCE R & B LLC | $561,000.00; LONGVIEW BRIDGE AND ROAD LTD. | $494,643.40; EAST TEXAS BRIDGE INC. | $599,596.75",POLK,4
SSW 3404-1-16,3030,97 WORKING DAYS,3899961.3,4/3/2018,4.268,H. V. CAVER INC.,3193652.3,8,1022536.8,"EAST TEXAS BRIDGE INC. | $3,777,376.45; CDM HOLDINGS LLC | $3,363,653.35; H. V. CAVER INC. | $3,193,652.30; H. H. HOWARD & SONS INC. | $3,571,861.30; D. L. LENNON INCORPORATED - CONTRACTOR | $3,604,651.37; LONGVIEW BRIDGE AND ROAD LTD. | $3,487,135.59; A. K. GILLIS & SONS INC. | $3,323,887.25; FNH CONSTRUCTION LLC | $4,216,189.10",TITUS,4
BR 2018(764),3031,153 WORKING DAYS,799834.34,4/3/2018,0.076,FNH CONSTRUCTION LLC,877613.8,8,670131.14,"REECE CONSTRUCTION CO. INC. | $1,178,696.40; HODGES AND SON CONSTRUCTION COMPANY INC. | $1,044,950.70; FNH CONSTRUCTION LLC | $877,613.80; COPPELL CONSTRUCTION CO. INC. | $1,133,268.75; EARTH BUILDERS L.P. | $1,167,899.20; PIERCE R & B LLC | $1,062,227.00; STATELINE CONSTRUCTION LLC | $1,000,105.34; GILVIN-TERRILL LTD. | $1,547,744.94",WICHITA,4
CC 204-1-70,3032,42 WORKING DAYS,140116.73,4/3/2018,0.13,COX COMMERCIAL CONSTRUCTION LLC,110817.6,6,69176.44,"TCB CONSTRUCTION INC | $161,917.46; COX COMMERCIAL CONSTRUCTION LLC | $110,817.60; AARON CONCRETE CONTRACTORS L.P. | $177,723.25; CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $179,994.04; JOE BLAND CONSTRUCTION L.P. | $164,347.00; DENBOW COMPANY INC. | $159,561.90",WILLIAMSON,4
C 9-12-211,3033,144 WORKING DAYS,3563778.77,4/3/2018,13.311,OLDCASTLE MATERIALS TEXAS INC.,3411242.52,3,707799.06,"PEACHTREE CONSTRUCTION LTD. | $3,630,236.85; RK HALL LLC | $4,119,041.58; OLDCASTLE MATERIALS TEXAS INC. | $3,411,242.52",ROCKWALL,4
C 160-1-40,3034,37 WORKING DAYS,1799000,4/3/2018,20.688,COX PAVING OF TEXAS INC.,1633755.5,3,663865.18,"BRANNAN PAVING CO. LTD. | $1,760,025.43; ANGEL BROTHERS HOLDINGS CORP. | $2,297,620.68; COX PAVING OF TEXAS INC. | $1,633,755.50",SUTTON,4
C 70-2-90,3035,53 WORKING DAYS,2867854.5,4/3/2018,12.849,REECE ALBERT INC.,2731400.55,3,837341.33,"LONE STAR PAVING COMPANY | $3,144,853.85; RK HALL LLC | $3,568,741.88; REECE ALBERT INC. | $2,731,400.55",TOM GREEN,4
C 127-2-43,3036,332 WORKING DAYS,4828749.68,4/3/2018,5.322,JAY MILLS CONTRACTING INCORPORATED,4526012.96,5,992271.54,"RAY FARIS INC. | $5,518,284.50; DELHUR INDUSTRIES INC. | $5,075,637.73; JAY MILLS CONTRACTING INCORPORATED | $4,526,012.96; A. L. HELMCAMP INC. | $5,187,502.81; J. CARROLL WEAVER INC. | $4,979,224.17",EASTLAND,4
RMC - 631972001,4005,24 W,752055.32,4/3/2018,2.15,DURWOOD GREENE CONSTRUCTION CO.,648550.23,5,148669.94,"MAIN LANE INDUSTRIES LTD. | $797,220.17; LONE STAR PAVING COMPANY | $695,153.90; DURWOOD GREENE CONSTRUCTION CO. | $648,550.23; JAMES CONSTRUCTION GROUP L.L.C. | $740,028.68; ANGEL BROTHERS HOLDINGS CORP. | $679,151.90",BRAZORIA,4
BPM - 632784001,4006,51 W,473430,4/3/2018,0.999,BECK-REIT & SONS LTD.,385553,7,159671,"FNH CONSTRUCTION LLC | $545,224.00; CHAMPION INFRASTRUCTURE LLC | $396,478.00; BECK-REIT & SONS LTD. | $385,553.00; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $452,385.87; RESTEK INC. | $471,225.00; DRS CONSTRUCTION INC. | $417,600.00; SJ&J CONSTRUCTION LLC | $388,020.00",BEE,4
RMC - 632007001,4010,36 W,2078530.86,4/3/2018,2.562,OLDCASTLE MATERIALS TEXAS INC.,1927852.05,4,1193748.3,"FNH CONSTRUCTION LLC | $3,121,600.35; A. L. HELMCAMP INC. | $1,986,229.53; DREWERY CONSTRUCTION COMPANY INCORPORATED | $2,298,757.15; OLDCASTLE MATERIALS TEXAS INC. | $1,927,852.05",TYLER,4
RMC - 632834001,4011,365 CALENDAR DAYS,427000,4/3/2018,1,DAN WILLIAMS COMPANY,684000,2,102451.8,"DAN WILLIAMS COMPANY | $684,000.00; ALL IN CONSTRUCTION L.L.C. | $786,451.80",CULBERSON,4
RMC - 632985001,4014,365 CALENDAR DAYS,1215664.85,4/3/2018,2.79,HAAS-ANDERSON CONSTRUCTION LTD.,893078.05,6,911170.39,"ALL IN CONSTRUCTION L.L.C. | $1,282,803.02; HAAS-ANDERSON CONSTRUCTION LTD. | $893,078.05; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $1,667,518.34; FOREMOST PAVING INC. | $1,804,248.44; BICK'S CONSTRUCTION INC. | $1,510,195.35; BAY LTD. | $1,045,405.64",NUECES,4
RMC - 631563001,4016,120 CALENDAR DAYS,543500,4/3/2018,0.01,FNH CONSTRUCTION LLC,827500,3,467750,"PEACHTREE CONSTRUCTION LTD. | $1,075,650.00; OLDCASTLE MATERIALS TEXAS INC. | $1,295,250.00; FNH CONSTRUCTION LLC | $827,500.00",TARRANT,4
RMC - 631623001,4017,90 W,305887.2,4/3/2018,0.01,KNIFE RIVER CORPORATION - SOUTH,342755.3,5,216500.15,"CORNERSTONE PAVING AND CONSTRUCTION L.L.C. | $559,255.45; OLDCASTLE MATERIALS TEXAS INC. | $427,041.03; KNIFE RIVER CORPORATION - SOUTH | $342,755.30; TTG UTILITIES LP | $435,277.28; BIG CREEK CONSTRUCTION LTD. | $391,355.60",MCLENNAN,4
RMC - 632392001,4024,204 W,874654.43,4/3/2018,0.01,THE LEVY COMPANY INC.,867629.72,4,543784.72,"CHAMPION INFRASTRUCTURE LLC | $1,411,414.44; AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | $885,754.71; ARANDA BROTHERS CONSTRUCTION CO. INC. | $1,279,721.01; THE LEVY COMPANY INC. | $867,629.72",HIDALGO,4
NH 2018(774),3201,545 WORKING DAYS,32404200.25,4/4/2018,13.324,FNF CONSTRUCTION INC.,32027183.64,4,1913676.87,"CI CONSTRUCTORS INC. | $33,940,860.51; FNF CONSTRUCTION INC. | $32,027,183.64; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $32,381,290.39; JAMES HAMILTON CONSTRUCTION CO. | $32,689,371.59",REEVES,4
